SK_ID_CURR,actual_TARGET,predicted_probability,risk_score,risk_tier,recommended_action
118701,0,0.21708134,21.71,green,Healthy borrower. No immediate action required.
412790,0,0.2169526,21.7,green,Healthy borrower. No immediate action required.
222807,0,0.21702568,21.7,green,Healthy borrower. No immediate action required.
177815,0,0.21701872,21.7,green,Healthy borrower. No immediate action required.
191843,0,0.21699871,21.7,green,Healthy borrower. No immediate action required.
436551,0,0.21685484,21.69,green,Healthy borrower. No immediate action required.
432516,0,0.21692061,21.69,green,Healthy borrower. No immediate action required.
115374,0,0.21691765,21.69,green,Healthy borrower. No immediate action required.
263381,0,0.21692297,21.69,green,Healthy borrower. No immediate action required.
295544,0,0.21694781,21.69,green,Healthy borrower. No immediate action required.
101421,0,0.2168872,21.69,green,Healthy borrower. No immediate action required.
232107,0,0.2168397,21.68,green,Healthy borrower. No immediate action required.
110911,0,0.21681996,21.68,green,Healthy borrower. No immediate action required.
455986,0,0.2167819,21.68,green,Healthy borrower. No immediate action required.
301280,0,0.21679494,21.68,green,Healthy borrower. No immediate action required.
333681,0,0.2168087,21.68,green,Healthy borrower. No immediate action required.
376234,0,0.21666619,21.67,green,Healthy borrower. No immediate action required.
396776,0,0.21670215,21.67,green,Healthy borrower. No immediate action required.
171602,0,0.21668075,21.67,green,Healthy borrower. No immediate action required.
267622,0,0.21666257,21.67,green,Healthy borrower. No immediate action required.
345541,0,0.21672378,21.67,green,Healthy borrower. No immediate action required.
234467,0,0.21674626,21.67,green,Healthy borrower. No immediate action required.
153975,0,0.21663024,21.66,green,Healthy borrower. No immediate action required.
449634,0,0.216567,21.66,green,Healthy borrower. No immediate action required.
128517,0,0.21655992,21.66,green,Healthy borrower. No immediate action required.
248749,0,0.21657509,21.66,green,Healthy borrower. No immediate action required.
332279,0,0.2166359,21.66,green,Healthy borrower. No immediate action required.
389169,0,0.21650681,21.65,green,Healthy borrower. No immediate action required.
213469,0,0.21652639,21.65,green,Healthy borrower. No immediate action required.
446580,0,0.2164825,21.65,green,Healthy borrower. No immediate action required.
251592,0,0.21638434,21.64,green,Healthy borrower. No immediate action required.
438079,0,0.21641578,21.64,green,Healthy borrower. No immediate action required.
261211,0,0.21644232,21.64,green,Healthy borrower. No immediate action required.
219730,0,0.21636759,21.64,green,Healthy borrower. No immediate action required.
143043,0,0.21644875,21.64,green,Healthy borrower. No immediate action required.
337486,0,0.21638747,21.64,green,Healthy borrower. No immediate action required.
267804,0,0.21639384,21.64,green,Healthy borrower. No immediate action required.
115106,0,0.2162836,21.63,green,Healthy borrower. No immediate action required.
211402,0,0.21631086,21.63,green,Healthy borrower. No immediate action required.
337097,0,0.21620698,21.62,green,Healthy borrower. No immediate action required.
408837,0,0.2162272,21.62,green,Healthy borrower. No immediate action required.
153434,0,0.21618754,21.62,green,Healthy borrower. No immediate action required.
249260,0,0.21615449,21.62,green,Healthy borrower. No immediate action required.
438701,0,0.21615727,21.62,green,Healthy borrower. No immediate action required.
377304,0,0.21615195,21.62,green,Healthy borrower. No immediate action required.
275816,0,0.21610953,21.61,green,Healthy borrower. No immediate action required.
180636,0,0.21610798,21.61,green,Healthy borrower. No immediate action required.
434404,0,0.21609081,21.61,green,Healthy borrower. No immediate action required.
107152,0,0.21613933,21.61,green,Healthy borrower. No immediate action required.
416189,0,0.2159913,21.6,green,Healthy borrower. No immediate action required.
438897,0,0.21600954,21.6,green,Healthy borrower. No immediate action required.
418045,0,0.21594289,21.59,green,Healthy borrower. No immediate action required.
391908,0,0.2158844,21.59,green,Healthy borrower. No immediate action required.
308662,0,0.21587378,21.59,green,Healthy borrower. No immediate action required.
275011,0,0.21590911,21.59,green,Healthy borrower. No immediate action required.
339885,0,0.21593757,21.59,green,Healthy borrower. No immediate action required.
244127,0,0.21582001,21.58,green,Healthy borrower. No immediate action required.
254439,0,0.21583618,21.58,green,Healthy borrower. No immediate action required.
130516,0,0.21580127,21.58,green,Healthy borrower. No immediate action required.
409909,0,0.21584818,21.58,green,Healthy borrower. No immediate action required.
236896,0,0.21578296,21.58,green,Healthy borrower. No immediate action required.
193572,0,0.21581993,21.58,green,Healthy borrower. No immediate action required.
124688,0,0.21577059,21.58,green,Healthy borrower. No immediate action required.
126417,0,0.21582331,21.58,green,Healthy borrower. No immediate action required.
363793,0,0.21572761,21.57,green,Healthy borrower. No immediate action required.
315844,0,0.21572973,21.57,green,Healthy borrower. No immediate action required.
305134,0,0.21573818,21.57,green,Healthy borrower. No immediate action required.
239143,0,0.21566612,21.57,green,Healthy borrower. No immediate action required.
298716,0,0.21567525,21.57,green,Healthy borrower. No immediate action required.
354444,0,0.21564384,21.56,green,Healthy borrower. No immediate action required.
143867,0,0.21564572,21.56,green,Healthy borrower. No immediate action required.
330930,0,0.21556419,21.56,green,Healthy borrower. No immediate action required.
141652,0,0.21560146,21.56,green,Healthy borrower. No immediate action required.
266973,0,0.21557634,21.56,green,Healthy borrower. No immediate action required.
329458,0,0.2154647,21.55,green,Healthy borrower. No immediate action required.
381933,0,0.21554899,21.55,green,Healthy borrower. No immediate action required.
441330,0,0.21551354,21.55,green,Healthy borrower. No immediate action required.
399827,0,0.21541283,21.54,green,Healthy borrower. No immediate action required.
283408,0,0.21538027,21.54,green,Healthy borrower. No immediate action required.
189477,0,0.21536005,21.54,green,Healthy borrower. No immediate action required.
239389,0,0.21543682,21.54,green,Healthy borrower. No immediate action required.
203192,0,0.21543567,21.54,green,Healthy borrower. No immediate action required.
348535,0,0.21538791,21.54,green,Healthy borrower. No immediate action required.
137065,0,0.21538159,21.54,green,Healthy borrower. No immediate action required.
328718,0,0.21537004,21.54,green,Healthy borrower. No immediate action required.
416830,0,0.21544603,21.54,green,Healthy borrower. No immediate action required.
219051,0,0.21538362,21.54,green,Healthy borrower. No immediate action required.
334395,0,0.21528275,21.53,green,Healthy borrower. No immediate action required.
263632,0,0.21525812,21.53,green,Healthy borrower. No immediate action required.
324735,0,0.2153,21.53,green,Healthy borrower. No immediate action required.
215849,0,0.21532793,21.53,green,Healthy borrower. No immediate action required.
208798,0,0.21528342,21.53,green,Healthy borrower. No immediate action required.
340951,0,0.21527848,21.53,green,Healthy borrower. No immediate action required.
447701,0,0.21515408,21.52,green,Healthy borrower. No immediate action required.
424524,0,0.21518004,21.52,green,Healthy borrower. No immediate action required.
447002,0,0.21520002,21.52,green,Healthy borrower. No immediate action required.
361143,0,0.2151709,21.52,green,Healthy borrower. No immediate action required.
170960,0,0.21520671,21.52,green,Healthy borrower. No immediate action required.
370740,0,0.21517225,21.52,green,Healthy borrower. No immediate action required.
443835,0,0.21523355,21.52,green,Healthy borrower. No immediate action required.
348720,0,0.21517615,21.52,green,Healthy borrower. No immediate action required.
405305,0,0.21523689,21.52,green,Healthy borrower. No immediate action required.
296431,0,0.21507235,21.51,green,Healthy borrower. No immediate action required.
147569,0,0.21501674,21.5,green,Healthy borrower. No immediate action required.
226959,0,0.21503195,21.5,green,Healthy borrower. No immediate action required.
435463,0,0.21501559,21.5,green,Healthy borrower. No immediate action required.
273367,0,0.21496587,21.5,green,Healthy borrower. No immediate action required.
191139,0,0.21486463,21.49,green,Healthy borrower. No immediate action required.
214842,0,0.21490304,21.49,green,Healthy borrower. No immediate action required.
143745,1,0.21479687,21.48,green,Healthy borrower. No immediate action required.
225820,0,0.21477675,21.48,green,Healthy borrower. No immediate action required.
412661,0,0.214682,21.47,green,Healthy borrower. No immediate action required.
249415,0,0.21469377,21.47,green,Healthy borrower. No immediate action required.
229390,0,0.21472059,21.47,green,Healthy borrower. No immediate action required.
440948,0,0.21467197,21.47,green,Healthy borrower. No immediate action required.
169413,0,0.21465783,21.47,green,Healthy borrower. No immediate action required.
317649,0,0.21468371,21.47,green,Healthy borrower. No immediate action required.
114581,0,0.21471457,21.47,green,Healthy borrower. No immediate action required.
103212,0,0.21474601,21.47,green,Healthy borrower. No immediate action required.
387839,0,0.21472196,21.47,green,Healthy borrower. No immediate action required.
166100,0,0.21459904,21.46,green,Healthy borrower. No immediate action required.
193963,0,0.214625,21.46,green,Healthy borrower. No immediate action required.
229744,0,0.21456097,21.46,green,Healthy borrower. No immediate action required.
394801,0,0.21460831,21.46,green,Healthy borrower. No immediate action required.
273209,0,0.21449189,21.45,green,Healthy borrower. No immediate action required.
148757,0,0.21448672,21.45,green,Healthy borrower. No immediate action required.
278180,0,0.21450976,21.45,green,Healthy borrower. No immediate action required.
374273,0,0.21452844,21.45,green,Healthy borrower. No immediate action required.
361924,0,0.2144858,21.45,green,Healthy borrower. No immediate action required.
357289,0,0.21453069,21.45,green,Healthy borrower. No immediate action required.
296673,0,0.21449155,21.45,green,Healthy borrower. No immediate action required.
376615,0,0.21444531,21.44,green,Healthy borrower. No immediate action required.
274705,0,0.21438314,21.44,green,Healthy borrower. No immediate action required.
349165,1,0.21438813,21.44,green,Healthy borrower. No immediate action required.
339159,0,0.21441634,21.44,green,Healthy borrower. No immediate action required.
306506,0,0.21438554,21.44,green,Healthy borrower. No immediate action required.
122646,0,0.2143837,21.44,green,Healthy borrower. No immediate action required.
340004,0,0.21432565,21.43,green,Healthy borrower. No immediate action required.
264986,0,0.21431975,21.43,green,Healthy borrower. No immediate action required.
311641,0,0.21430974,21.43,green,Healthy borrower. No immediate action required.
241472,0,0.21433909,21.43,green,Healthy borrower. No immediate action required.
320700,0,0.21434061,21.43,green,Healthy borrower. No immediate action required.
354528,0,0.21424474,21.42,green,Healthy borrower. No immediate action required.
368928,0,0.21415932,21.42,green,Healthy borrower. No immediate action required.
208214,0,0.21420984,21.42,green,Healthy borrower. No immediate action required.
273528,0,0.21420865,21.42,green,Healthy borrower. No immediate action required.
136062,0,0.21421695,21.42,green,Healthy borrower. No immediate action required.
154361,0,0.21424353,21.42,green,Healthy borrower. No immediate action required.
202683,0,0.21424423,21.42,green,Healthy borrower. No immediate action required.
171954,0,0.21413949,21.41,green,Healthy borrower. No immediate action required.
157406,0,0.21406373,21.41,green,Healthy borrower. No immediate action required.
220534,0,0.21413954,21.41,green,Healthy borrower. No immediate action required.
291191,0,0.21406107,21.41,green,Healthy borrower. No immediate action required.
284013,0,0.21413742,21.41,green,Healthy borrower. No immediate action required.
396209,0,0.21398938,21.4,green,Healthy borrower. No immediate action required.
261216,0,0.21395431,21.4,green,Healthy borrower. No immediate action required.
153062,0,0.21398903,21.4,green,Healthy borrower. No immediate action required.
151553,0,0.21390784,21.39,green,Healthy borrower. No immediate action required.
327461,0,0.21390823,21.39,green,Healthy borrower. No immediate action required.
417362,0,0.21385361,21.39,green,Healthy borrower. No immediate action required.
199184,0,0.21394388,21.39,green,Healthy borrower. No immediate action required.
435064,0,0.21381027,21.38,green,Healthy borrower. No immediate action required.
298021,0,0.21376827,21.38,green,Healthy borrower. No immediate action required.
441317,0,0.21377528,21.38,green,Healthy borrower. No immediate action required.
411535,0,0.21384022,21.38,green,Healthy borrower. No immediate action required.
100043,0,0.21369013,21.37,green,Healthy borrower. No immediate action required.
297902,0,0.21369566,21.37,green,Healthy borrower. No immediate action required.
140007,0,0.21358576,21.36,green,Healthy borrower. No immediate action required.
111163,0,0.21355753,21.36,green,Healthy borrower. No immediate action required.
176355,0,0.21362849,21.36,green,Healthy borrower. No immediate action required.
335200,0,0.21359567,21.36,green,Healthy borrower. No immediate action required.
417079,0,0.21356055,21.36,green,Healthy borrower. No immediate action required.
263961,0,0.21361847,21.36,green,Healthy borrower. No immediate action required.
173452,1,0.21345824,21.35,green,Healthy borrower. No immediate action required.
450052,0,0.21354313,21.35,green,Healthy borrower. No immediate action required.
399304,0,0.21344337,21.34,green,Healthy borrower. No immediate action required.
153334,0,0.21337527,21.34,green,Healthy borrower. No immediate action required.
320587,0,0.2134251,21.34,green,Healthy borrower. No immediate action required.
397719,0,0.21340558,21.34,green,Healthy borrower. No immediate action required.
289104,0,0.21335664,21.34,green,Healthy borrower. No immediate action required.
195325,0,0.21344633,21.34,green,Healthy borrower. No immediate action required.
226990,0,0.21318232,21.32,green,Healthy borrower. No immediate action required.
409460,0,0.21322829,21.32,green,Healthy borrower. No immediate action required.
220742,0,0.21316966,21.32,green,Healthy borrower. No immediate action required.
405024,0,0.21318667,21.32,green,Healthy borrower. No immediate action required.
208019,1,0.21319826,21.32,green,Healthy borrower. No immediate action required.
311105,0,0.21315122,21.32,green,Healthy borrower. No immediate action required.
403151,0,0.21323705,21.32,green,Healthy borrower. No immediate action required.
108396,0,0.21319881,21.32,green,Healthy borrower. No immediate action required.
121867,0,0.21321566,21.32,green,Healthy borrower. No immediate action required.
247081,0,0.21307506,21.31,green,Healthy borrower. No immediate action required.
442281,0,0.21307813,21.31,green,Healthy borrower. No immediate action required.
135987,0,0.21297845,21.3,green,Healthy borrower. No immediate action required.
325647,0,0.21304516,21.3,green,Healthy borrower. No immediate action required.
335346,0,0.21303661,21.3,green,Healthy borrower. No immediate action required.
131865,0,0.21292336,21.29,green,Healthy borrower. No immediate action required.
195874,0,0.21293718,21.29,green,Healthy borrower. No immediate action required.
171315,0,0.21285537,21.29,green,Healthy borrower. No immediate action required.
226636,0,0.2128136,21.28,green,Healthy borrower. No immediate action required.
160383,0,0.21275435,21.28,green,Healthy borrower. No immediate action required.
336898,0,0.21282984,21.28,green,Healthy borrower. No immediate action required.
139113,0,0.21268792,21.27,green,Healthy borrower. No immediate action required.
289027,0,0.2127225,21.27,green,Healthy borrower. No immediate action required.
165992,0,0.2127039,21.27,green,Healthy borrower. No immediate action required.
397183,0,0.21265092,21.27,green,Healthy borrower. No immediate action required.
383939,0,0.21272013,21.27,green,Healthy borrower. No immediate action required.
223743,0,0.21274439,21.27,green,Healthy borrower. No immediate action required.
262485,0,0.2127361,21.27,green,Healthy borrower. No immediate action required.
216630,0,0.2126248,21.26,green,Healthy borrower. No immediate action required.
198822,0,0.21261449,21.26,green,Healthy borrower. No immediate action required.
408171,0,0.21261083,21.26,green,Healthy borrower. No immediate action required.
180627,0,0.21256596,21.26,green,Healthy borrower. No immediate action required.
324422,0,0.21252185,21.25,green,Healthy borrower. No immediate action required.
320935,0,0.21247986,21.25,green,Healthy borrower. No immediate action required.
245956,0,0.21251181,21.25,green,Healthy borrower. No immediate action required.
435957,0,0.21252158,21.25,green,Healthy borrower. No immediate action required.
396443,0,0.21251246,21.25,green,Healthy borrower. No immediate action required.
334262,0,0.21241063,21.24,green,Healthy borrower. No immediate action required.
118741,0,0.21244396,21.24,green,Healthy borrower. No immediate action required.
348127,0,0.21243002,21.24,green,Healthy borrower. No immediate action required.
347653,1,0.21234979,21.23,green,Healthy borrower. No immediate action required.
364417,0,0.21232381,21.23,green,Healthy borrower. No immediate action required.
350487,0,0.21228956,21.23,green,Healthy borrower. No immediate action required.
237594,0,0.21215442,21.22,green,Healthy borrower. No immediate action required.
166803,0,0.21215619,21.22,green,Healthy borrower. No immediate action required.
184853,0,0.21224706,21.22,green,Healthy borrower. No immediate action required.
167896,0,0.21224056,21.22,green,Healthy borrower. No immediate action required.
312001,1,0.21210125,21.21,green,Healthy borrower. No immediate action required.
377694,0,0.21206687,21.21,green,Healthy borrower. No immediate action required.
198975,0,0.2121092,21.21,green,Healthy borrower. No immediate action required.
219720,0,0.21206176,21.21,green,Healthy borrower. No immediate action required.
426719,0,0.21214108,21.21,green,Healthy borrower. No immediate action required.
126471,0,0.21205813,21.21,green,Healthy borrower. No immediate action required.
110875,0,0.2121258,21.21,green,Healthy borrower. No immediate action required.
306359,0,0.21195152,21.2,green,Healthy borrower. No immediate action required.
279148,0,0.21202172,21.2,green,Healthy borrower. No immediate action required.
163350,0,0.21191113,21.19,green,Healthy borrower. No immediate action required.
141895,0,0.21189383,21.19,green,Healthy borrower. No immediate action required.
441659,0,0.21190932,21.19,green,Healthy borrower. No immediate action required.
130160,0,0.21186851,21.19,green,Healthy borrower. No immediate action required.
172739,0,0.21185651,21.19,green,Healthy borrower. No immediate action required.
386740,0,0.21179254,21.18,green,Healthy borrower. No immediate action required.
448789,0,0.21179318,21.18,green,Healthy borrower. No immediate action required.
294393,0,0.21175775,21.18,green,Healthy borrower. No immediate action required.
233979,0,0.21181312,21.18,green,Healthy borrower. No immediate action required.
371102,0,0.21181338,21.18,green,Healthy borrower. No immediate action required.
298847,0,0.21182904,21.18,green,Healthy borrower. No immediate action required.
251990,0,0.21179332,21.18,green,Healthy borrower. No immediate action required.
282053,0,0.21166296,21.17,green,Healthy borrower. No immediate action required.
121000,0,0.21167955,21.17,green,Healthy borrower. No immediate action required.
168988,0,0.21165287,21.17,green,Healthy borrower. No immediate action required.
306932,0,0.21172099,21.17,green,Healthy borrower. No immediate action required.
292434,0,0.21169616,21.17,green,Healthy borrower. No immediate action required.
410629,0,0.21170044,21.17,green,Healthy borrower. No immediate action required.
391904,0,0.21171053,21.17,green,Healthy borrower. No immediate action required.
389275,0,0.21163195,21.16,green,Healthy borrower. No immediate action required.
446646,1,0.21163383,21.16,green,Healthy borrower. No immediate action required.
105884,0,0.21157217,21.16,green,Healthy borrower. No immediate action required.
253116,0,0.21156056,21.16,green,Healthy borrower. No immediate action required.
272950,0,0.2114676,21.15,green,Healthy borrower. No immediate action required.
170264,0,0.2114861,21.15,green,Healthy borrower. No immediate action required.
294162,0,0.21154703,21.15,green,Healthy borrower. No immediate action required.
358437,0,0.21149383,21.15,green,Healthy borrower. No immediate action required.
258248,0,0.21151455,21.15,green,Healthy borrower. No immediate action required.
248119,0,0.2115166,21.15,green,Healthy borrower. No immediate action required.
111150,0,0.21146567,21.15,green,Healthy borrower. No immediate action required.
329056,0,0.21141613,21.14,green,Healthy borrower. No immediate action required.
122289,0,0.21143176,21.14,green,Healthy borrower. No immediate action required.
407084,0,0.2114437,21.14,green,Healthy borrower. No immediate action required.
171326,0,0.21142529,21.14,green,Healthy borrower. No immediate action required.
240699,0,0.2114033,21.14,green,Healthy borrower. No immediate action required.
399548,0,0.211367,21.14,green,Healthy borrower. No immediate action required.
130847,0,0.2114381,21.14,green,Healthy borrower. No immediate action required.
265983,0,0.21130021,21.13,green,Healthy borrower. No immediate action required.
453190,0,0.21131013,21.13,green,Healthy borrower. No immediate action required.
413585,0,0.2112998,21.13,green,Healthy borrower. No immediate action required.
442208,0,0.2113483,21.13,green,Healthy borrower. No immediate action required.
327281,0,0.21126543,21.13,green,Healthy borrower. No immediate action required.
213370,0,0.2112891,21.13,green,Healthy borrower. No immediate action required.
346916,0,0.21130624,21.13,green,Healthy borrower. No immediate action required.
145468,0,0.21123543,21.12,green,Healthy borrower. No immediate action required.
291276,0,0.21119474,21.12,green,Healthy borrower. No immediate action required.
172920,0,0.21124294,21.12,green,Healthy borrower. No immediate action required.
452139,0,0.21116042,21.12,green,Healthy borrower. No immediate action required.
326315,0,0.2112476,21.12,green,Healthy borrower. No immediate action required.
218135,0,0.21124542,21.12,green,Healthy borrower. No immediate action required.
145133,0,0.21121347,21.12,green,Healthy borrower. No immediate action required.
292285,0,0.21115145,21.12,green,Healthy borrower. No immediate action required.
253299,0,0.2110819,21.11,green,Healthy borrower. No immediate action required.
226603,0,0.21112478,21.11,green,Healthy borrower. No immediate action required.
137075,1,0.21107057,21.11,green,Healthy borrower. No immediate action required.
429612,0,0.21110839,21.11,green,Healthy borrower. No immediate action required.
442657,0,0.21107492,21.11,green,Healthy borrower. No immediate action required.
325893,0,0.21110196,21.11,green,Healthy borrower. No immediate action required.
407808,0,0.21114187,21.11,green,Healthy borrower. No immediate action required.
315247,0,0.21111013,21.11,green,Healthy borrower. No immediate action required.
126835,0,0.21111967,21.11,green,Healthy borrower. No immediate action required.
188788,0,0.21107681,21.11,green,Healthy borrower. No immediate action required.
112608,0,0.21106786,21.11,green,Healthy borrower. No immediate action required.
385439,0,0.21111687,21.11,green,Healthy borrower. No immediate action required.
217068,0,0.21112964,21.11,green,Healthy borrower. No immediate action required.
365430,0,0.21098767,21.1,green,Healthy borrower. No immediate action required.
449208,0,0.21100445,21.1,green,Healthy borrower. No immediate action required.
248555,0,0.21097524,21.1,green,Healthy borrower. No immediate action required.
117740,0,0.21097709,21.1,green,Healthy borrower. No immediate action required.
336246,0,0.21096067,21.1,green,Healthy borrower. No immediate action required.
218814,0,0.21081972,21.08,green,Healthy borrower. No immediate action required.
262971,0,0.21077722,21.08,green,Healthy borrower. No immediate action required.
344659,0,0.21077049,21.08,green,Healthy borrower. No immediate action required.
210496,0,0.21081513,21.08,green,Healthy borrower. No immediate action required.
231677,0,0.21078844,21.08,green,Healthy borrower. No immediate action required.
433461,0,0.21073791,21.07,green,Healthy borrower. No immediate action required.
262563,0,0.21066086,21.07,green,Healthy borrower. No immediate action required.
342324,0,0.21071216,21.07,green,Healthy borrower. No immediate action required.
349323,0,0.21073999,21.07,green,Healthy borrower. No immediate action required.
430312,0,0.21066953,21.07,green,Healthy borrower. No immediate action required.
143723,0,0.21060668,21.06,green,Healthy borrower. No immediate action required.
271311,0,0.21055138,21.06,green,Healthy borrower. No immediate action required.
125391,0,0.21063042,21.06,green,Healthy borrower. No immediate action required.
346193,0,0.21058732,21.06,green,Healthy borrower. No immediate action required.
102143,0,0.21051703,21.05,green,Healthy borrower. No immediate action required.
396906,0,0.21049644,21.05,green,Healthy borrower. No immediate action required.
356387,0,0.2104577,21.05,green,Healthy borrower. No immediate action required.
163111,0,0.21054724,21.05,green,Healthy borrower. No immediate action required.
389783,0,0.21046963,21.05,green,Healthy borrower. No immediate action required.
445449,0,0.2104247,21.04,green,Healthy borrower. No immediate action required.
304852,0,0.21040352,21.04,green,Healthy borrower. No immediate action required.
185232,0,0.21035597,21.04,green,Healthy borrower. No immediate action required.
452770,0,0.21040544,21.04,green,Healthy borrower. No immediate action required.
334228,0,0.2103878,21.04,green,Healthy borrower. No immediate action required.
225956,0,0.21037544,21.04,green,Healthy borrower. No immediate action required.
170075,0,0.21029359,21.03,green,Healthy borrower. No immediate action required.
152984,0,0.21026543,21.03,green,Healthy borrower. No immediate action required.
214081,1,0.21032253,21.03,green,Healthy borrower. No immediate action required.
279913,0,0.2102521,21.03,green,Healthy borrower. No immediate action required.
163411,0,0.21022445,21.02,green,Healthy borrower. No immediate action required.
193329,0,0.21024936,21.02,green,Healthy borrower. No immediate action required.
405075,0,0.21020436,21.02,green,Healthy borrower. No immediate action required.
325848,0,0.2101901,21.02,green,Healthy borrower. No immediate action required.
336905,0,0.21020247,21.02,green,Healthy borrower. No immediate action required.
401169,0,0.21024348,21.02,green,Healthy borrower. No immediate action required.
112152,0,0.21017395,21.02,green,Healthy borrower. No immediate action required.
202172,0,0.21017219,21.02,green,Healthy borrower. No immediate action required.
308296,0,0.21012783,21.01,green,Healthy borrower. No immediate action required.
385828,0,0.21010473,21.01,green,Healthy borrower. No immediate action required.
330980,0,0.21011278,21.01,green,Healthy borrower. No immediate action required.
195032,0,0.2101174,21.01,green,Healthy borrower. No immediate action required.
275025,0,0.21002522,21.0,green,Healthy borrower. No immediate action required.
306180,0,0.21004975,21.0,green,Healthy borrower. No immediate action required.
385799,0,0.2098842,20.99,green,Healthy borrower. No immediate action required.
139352,0,0.2098926,20.99,green,Healthy borrower. No immediate action required.
216577,0,0.20987655,20.99,green,Healthy borrower. No immediate action required.
302132,0,0.20987277,20.99,green,Healthy borrower. No immediate action required.
409314,0,0.2099486,20.99,green,Healthy borrower. No immediate action required.
275567,0,0.20984401,20.98,green,Healthy borrower. No immediate action required.
208849,0,0.20980331,20.98,green,Healthy borrower. No immediate action required.
193162,0,0.20980519,20.98,green,Healthy borrower. No immediate action required.
333796,0,0.20981914,20.98,green,Healthy borrower. No immediate action required.
333542,0,0.2098493,20.98,green,Healthy borrower. No immediate action required.
407423,0,0.2097805,20.98,green,Healthy borrower. No immediate action required.
372457,0,0.20981662,20.98,green,Healthy borrower. No immediate action required.
433786,0,0.20981477,20.98,green,Healthy borrower. No immediate action required.
110135,0,0.2097376,20.97,green,Healthy borrower. No immediate action required.
317195,0,0.20968843,20.97,green,Healthy borrower. No immediate action required.
113172,0,0.20965081,20.97,green,Healthy borrower. No immediate action required.
452311,0,0.20968637,20.97,green,Healthy borrower. No immediate action required.
316387,0,0.2096422,20.96,green,Healthy borrower. No immediate action required.
402198,0,0.20963353,20.96,green,Healthy borrower. No immediate action required.
172666,0,0.20959485,20.96,green,Healthy borrower. No immediate action required.
152326,0,0.20956874,20.96,green,Healthy borrower. No immediate action required.
194755,0,0.20961954,20.96,green,Healthy borrower. No immediate action required.
232675,0,0.20959957,20.96,green,Healthy borrower. No immediate action required.
257672,0,0.20948777,20.95,green,Healthy borrower. No immediate action required.
232816,0,0.20953967,20.95,green,Healthy borrower. No immediate action required.
419214,0,0.20946543,20.95,green,Healthy borrower. No immediate action required.
417274,0,0.20941453,20.94,green,Healthy borrower. No immediate action required.
134600,0,0.20944004,20.94,green,Healthy borrower. No immediate action required.
336175,0,0.2093702,20.94,green,Healthy borrower. No immediate action required.
238781,0,0.20938191,20.94,green,Healthy borrower. No immediate action required.
204024,1,0.20944154,20.94,green,Healthy borrower. No immediate action required.
442563,0,0.20938353,20.94,green,Healthy borrower. No immediate action required.
174672,0,0.20944744,20.94,green,Healthy borrower. No immediate action required.
428743,0,0.20937347,20.94,green,Healthy borrower. No immediate action required.
344400,0,0.20926808,20.93,green,Healthy borrower. No immediate action required.
342174,0,0.20931499,20.93,green,Healthy borrower. No immediate action required.
214239,0,0.20934759,20.93,green,Healthy borrower. No immediate action required.
161486,1,0.2092523,20.93,green,Healthy borrower. No immediate action required.
363139,0,0.20932303,20.93,green,Healthy borrower. No immediate action required.
438162,0,0.20916744,20.92,green,Healthy borrower. No immediate action required.
201039,0,0.209191,20.92,green,Healthy borrower. No immediate action required.
342682,0,0.2091564,20.92,green,Healthy borrower. No immediate action required.
174341,0,0.20918569,20.92,green,Healthy borrower. No immediate action required.
264362,0,0.20913547,20.91,green,Healthy borrower. No immediate action required.
199435,0,0.20899442,20.9,green,Healthy borrower. No immediate action required.
102438,0,0.2088554,20.89,green,Healthy borrower. No immediate action required.
271443,0,0.2089437,20.89,green,Healthy borrower. No immediate action required.
321662,0,0.20888029,20.89,green,Healthy borrower. No immediate action required.
124941,0,0.20889686,20.89,green,Healthy borrower. No immediate action required.
167652,0,0.20885189,20.89,green,Healthy borrower. No immediate action required.
307132,0,0.2089322,20.89,green,Healthy borrower. No immediate action required.
156855,0,0.208854,20.89,green,Healthy borrower. No immediate action required.
275948,0,0.2087627,20.88,green,Healthy borrower. No immediate action required.
203989,0,0.20884998,20.88,green,Healthy borrower. No immediate action required.
271930,0,0.2088163,20.88,green,Healthy borrower. No immediate action required.
245984,0,0.20880851,20.88,green,Healthy borrower. No immediate action required.
234104,0,0.20867331,20.87,green,Healthy borrower. No immediate action required.
178367,0,0.20874812,20.87,green,Healthy borrower. No immediate action required.
194740,0,0.20870696,20.87,green,Healthy borrower. No immediate action required.
407048,0,0.20867886,20.87,green,Healthy borrower. No immediate action required.
275315,0,0.20868121,20.87,green,Healthy borrower. No immediate action required.
187349,0,0.2086713,20.87,green,Healthy borrower. No immediate action required.
232846,0,0.20865569,20.87,green,Healthy borrower. No immediate action required.
243060,0,0.20863663,20.86,green,Healthy borrower. No immediate action required.
311877,0,0.20846224,20.85,green,Healthy borrower. No immediate action required.
393163,0,0.20847875,20.85,green,Healthy borrower. No immediate action required.
370510,0,0.20852287,20.85,green,Healthy borrower. No immediate action required.
275820,0,0.20854074,20.85,green,Healthy borrower. No immediate action required.
135096,0,0.20845807,20.85,green,Healthy borrower. No immediate action required.
161909,0,0.20835912,20.84,green,Healthy borrower. No immediate action required.
101817,0,0.20843047,20.84,green,Healthy borrower. No immediate action required.
192579,0,0.20838226,20.84,green,Healthy borrower. No immediate action required.
124845,0,0.20844312,20.84,green,Healthy borrower. No immediate action required.
285513,0,0.2082708,20.83,green,Healthy borrower. No immediate action required.
