id,borrower_id,loan_type,principal_amount,outstanding_balance,emi_amount,interest_rate,tenure_months,months_completed,disbursement_date,status
326eaa97-db00-421e-a122-cb9ba3641bf6,dac5cb92-1836-4c2a-9d19-06313b45f7e5,business,924000.0,669490.9,25375.72,12.48,46,15,2025-04-03,active
2ea9b5b7-c308-474d-bc52-a1e05c565395,645cc84d-0126-403c-81dc-f5ed57f81bba,personal,497000.0,112136.51,38095.03,11.46,14,11,2025-08-01,active
7112614a-b79a-4b03-a7e8-22b60a87ff40,a68de0e5-677e-4426-a1b6-92a17a1de65d,vehicle,1209000.0,185202.27,31778.12,10.05,46,40,2023-03-15,active
717d4ff6-b764-4c6c-af31-2bfbeafdf697,47fe715d-8b8c-4534-a78d-19cd72c53d87,home,4588000.0,1466889.7,45493.45,8.92,187,150,2014-03-02,active
4ed439d8-9dd7-4934-9c42-5116b37b193a,d7b09dd7-f93c-420c-8250-e6c14c8adbb1,personal,235000.0,182025.61,7967.37,11.79,35,9,2025-09-30,active
4f9b6215-c648-4352-8949-e71638eb49d6,db3afd29-2af6-402e-b794-f630d3d063db,vehicle,394000.0,369891.51,7433.0,10.67,72,6,2025-12-29,active
13e24013-7537-4c30-b6a3-5e2c1475d6f6,58f990ee-067e-48b8-9460-3e57f3b51067,personal,82000.0,38593.96,3721.82,11.96,25,14,2025-05-03,active
908fcc03-e469-4b33-85a2-78c072747b18,ae57b655-e959-40a8-ad32-f68697575221,education,1481000.0,788133.43,20102.67,8.41,104,58,2021-09-21,active
127caa5f-86ba-4a9c-b6ad-e6d046744fc1,faed2e23-4453-417e-a8ec-20685146d7b8,education,544000.0,42693.91,8748.25,9.76,87,82,2019-10-02,active
8cd28c07-ef70-49df-ad26-8d0506e27f67,93b49d19-7932-43a6-a025-c40576acf488,personal,74000.0,19435.43,2925.3,15.87,31,24,2024-07-07,active
fb0fb544-bc1c-4187-8dbd-a45417058abd,e7d598cb-3f54-4536-9185-be72588433b7,vehicle,1983000.0,1226600.24,37921.35,8.71,66,29,2024-02-08,active
a997a22b-3d51-4c00-a070-27ccc9763b3f,9bab3ae6-eac3-4efe-b200-75052131ca7e,business,4529000.0,915147.21,136225.72,12.47,41,34,2023-09-11,active
34f30675-9eeb-4c33-a25e-55fa7a49c75a,9e6987b3-762f-47da-94a6-77b3db3e0be9,vehicle,1062000.0,989013.67,32371.7,9.3,38,3,2026-03-29,active
e9dd339f-7621-4612-bcd4-21d11ec57117,31b895c1-a9b7-46a3-91e6-8cf0065abe30,home,5916000.0,1079590.81,50696.73,7.82,220,197,2010-04-22,active
4bece9ac-7c9d-41aa-8499-58b832f644b9,3058a8e6-3fbb-48ac-834c-c725634d2449,vehicle,648000.0,321188.8,15400.71,9.98,52,29,2024-02-08,active
2135e0a3-77c3-4c1a-8508-d07f46eaa211,4d46ef62-fef9-49ce-85d2-c12d34931a88,home,4198000.0,1218688.09,47079.21,9.29,152,123,2016-05-20,active
923f564d-4016-41b5-8e12-a37dfe123c94,6b53f535-6458-49d9-9567-e734026d5192,business,1856000.0,986097.1,33521.53,11.98,81,46,2022-09-16,active
f3115714-a362-4ef5-b6f1-7910ad15e04c,23f1ea11-7d23-46b1-b198-55a73da89aec,vehicle,476000.0,157708.46,8264.66,10.65,81,60,2021-07-23,active
f3c4ca7f-666c-4a44-ba7a-68aa5e46189c,61ef2751-5a94-406d-816b-e4686b5c909d,home,1064000.0,848575.9,11166.92,9.01,168,55,2021-12-20,active
dc3b9e14-568a-475c-b9f2-13698b88cada,846fd045-c4a6-4727-a724-659ed26d4ae4,home,696000.0,110677.98,7819.8,8.82,145,130,2015-10-23,active
df389096-31ff-402f-931f-4c8c9cdcd954,d047f1bc-7a30-40c2-8459-2c16b63daf4b,business,646000.0,596032.99,12303.55,12.98,78,9,2025-09-30,active
8f617d12-61c8-40f4-9a67-d3d0b9620cc2,d0462e94-1a1f-42ec-aede-eae5ae03ac59,home,7166000.0,7033508.82,64357.36,8.38,216,9,2025-09-30,active
742d8569-6e2f-4146-b3c2-60332ab5ee76,4c64ef35-c17a-4b0d-818b-6dd70f2f4304,education,1543000.0,1203109.78,22781.75,9.22,96,28,2024-03-09,active
cf6d2722-e3aa-4093-83c3-547c5038e02e,498550c4-c286-4fa5-8595-4dbccf2d444f,home,3492000.0,2214300.18,32568.5,7.55,179,90,2019-02-04,active
0d8aff50-c619-44dd-9485-af71b1a672a5,d7373186-9b90-4eda-9df0-132a2aa6620a,personal,176000.0,94817.8,4782.97,15.31,50,27,2024-04-08,active
15a88f62-602e-48ea-a2d1-7a597d641cb2,50f7f88c-0ab6-42c7-b39b-abab678ab475,business,3102000.0,2095334.86,53698.26,10.55,81,33,2023-10-11,active
ad67bd61-4abf-4ac2-8d29-31297b355162,3db3f406-d800-46b1-9994-cb9cc09b633f,home,3959000.0,1143501.0,48304.85,8.49,123,97,2018-07-09,active
6bd09787-8faa-4558-9aff-01426e3d1de4,83102a30-e752-4005-9a22-407914b7d5c6,business,2710000.0,268543.24,91480.39,13.13,36,33,2023-10-11,active
c9201c81-4933-4ee8-ac03-453bb014f524,b4a7cd8a-e9d2-40c0-b9f8-0b5906330a38,vehicle,318000.0,109347.66,5391.22,8.62,77,55,2021-12-20,active
9f92d999-702e-4e27-99e1-e0c526240215,24f4c473-2570-4e26-a466-47199ecbbdd5,home,1870000.0,1807632.58,19106.13,7.93,158,9,2025-09-30,active
587b2214-fa8b-4da8-a69c-911266198010,e3308c6e-3805-4942-86a6-64b831c9124d,business,2150000.0,1154393.77,44100.77,13.11,70,39,2023-04-14,active
a3677d9b-f7a0-48e8-89d6-24c72d9273ba,a7a66a88-379f-4d06-a69e-b033bd776bd8,home,5719000.0,4980445.46,52808.2,8.55,208,51,2022-04-19,active
5d886f52-96fe-4931-a7d3-983c4028497a,8afe160c-d4d5-4944-9adb-4b6005cc0743,business,3325000.0,864512.92,83333.03,11.87,51,40,2023-03-15,active
7eac1a36-0c90-4b5c-bf0b-0758b8e41e59,cf07a309-f074-4a08-972b-a80e323bacbd,vehicle,1713000.0,713695.35,32595.17,8.97,67,43,2022-12-15,active
9b135ae2-658c-4818-91d4-dc093380be8a,726d0da5-8bce-4391-9209-44cf5f7b3003,vehicle,1709000.0,353302.03,45870.35,10.21,45,37,2023-06-13,active
d1dd83e7-9685-456c-9659-570b337f0639,a7f7724a-5cf8-43ed-8d24-4e8b7ea19802,vehicle,1537000.0,32740.5,32993.96,9.29,58,57,2021-10-21,active
6134b5b8-896e-4e98-9443-d7b78e6ff117,880b5b19-3b54-4afb-be57-3b6896dbdef2,home,5152000.0,1402363.79,61914.04,9.29,134,109,2017-07-14,active
0473a36e-4053-4654-bdea-362647be89cd,69142400-3d01-4caf-ba3c-9fe105947a33,vehicle,1935000.0,1583349.27,43813.67,9.8,55,12,2025-07-02,active
2b595b37-54cc-4b10-aada-0eb2b406e078,884af057-2060-4c5e-a079-e8b609eb553a,vehicle,623000.0,403318.02,12128.87,9.86,67,28,2024-03-09,active
b7b78325-4995-48c4-b970-edff80a7b2fa,ee88b357-b0a5-48f2-910d-74924aca5fcc,business,2547000.0,334374.56,57945.54,13.51,61,55,2021-12-20,active
f7bbc800-9095-4f02-bdf3-92018956b5a5,a0c522fa-b6ec-423a-a7d5-22c638528b60,personal,115000.0,103887.86,4971.29,13.66,27,3,2026-03-29,active
e6405b88-9065-41d9-9db7-d2ffb4635375,8439bad8-e945-41c7-a6fe-aac3238ef2d4,home,2265000.0,408519.14,24230.85,8.38,152,134,2015-06-25,active
fc80aef1-ba93-4f06-ac62-91cc48eb51ae,d65591bf-3f04-4966-bb58-df917d0a9724,home,3658000.0,2463053.58,31731.55,8.05,222,112,2017-04-15,active
6973cbfc-a2a6-4808-a5da-3148cab4f906,798c7f01-44e9-4615-93e6-8967e4cdccd7,vehicle,1899000.0,1400618.5,43327.32,8.75,53,16,2025-03-04,active
9c5474a6-4f2b-4175-afc4-cc661d57bfe9,38af795e-65a6-46f2-b21b-0d37ebe82e54,personal,90000.0,71840.44,6963.08,13.0,14,3,2026-03-29,active
c21deb0e-b2aa-4da8-bece-f908fea4ee63,2fc02b09-8a94-45e0-8f5d-3354095fa78c,personal,205000.0,51245.61,10607.49,13.88,22,17,2025-02-02,active
ca5fec23-2a63-4d6e-915b-ec94598a5807,ec427e5a-1dc9-4e7d-a8b4-d377e1884b13,personal,105000.0,99871.74,3737.09,13.57,34,2,2026-04-28,active
a3812510-d70b-46c4-899c-77e647d02b0c,0f8dc747-4a85-40c7-b09b-27d64c13d42b,personal,100000.0,87897.04,4002.23,12.27,29,4,2026-02-27,active
5450ce5b-2c37-4b49-8cec-a4801d28ab91,a26509bd-a8b6-4ae2-9281-d942d56f23fd,business,1056000.0,741001.95,30763.16,12.83,43,15,2025-04-03,active
c04f6189-cdf9-4aea-8ce9-c838e39067b2,248e05d2-0196-4bee-8ff8-6f19334d0fa6,vehicle,1805000.0,697686.85,52857.14,9.54,40,26,2024-05-08,active
7d73f900-3469-4bd8-b080-66ad6f5166fc,80ecf6dc-1033-47dd-9e5e-799fc198bf28,home,2802000.0,2486509.35,22799.02,7.56,237,52,2022-03-20,active
8778e8de-f189-43f5-90e4-f46cedb2f246,cc10a513-838c-4958-ad8d-fa5f17983976,vehicle,337000.0,96156.75,6445.21,10.02,69,53,2022-02-18,active
657da8a0-9b6e-491b-8040-7cafa2c73c45,fd39be39-1c87-4657-b786-698ebd7df70d,vehicle,240000.0,50132.85,5230.63,9.35,57,47,2022-08-17,active
15fbc4e1-91c5-4184-bd27-98d06e03436a,249e6cc0-805f-46a5-bc57-aa05253e1356,personal,221000.0,147685.51,8078.06,15.55,34,13,2025-06-02,active
beb8fd13-1398-4f53-a09a-7cce024981fe,d7608506-695d-4082-8277-52ed744381e7,business,2604000.0,64197.5,64813.79,11.52,51,50,2022-05-19,active
4cad5930-d83f-4b18-84e9-e6d0a7417687,5161d6be-f6bd-497c-94e2-dbb97f36c42e,home,6870000.0,5947245.2,65889.1,9.44,219,61,2021-06-23,active
87a4f8f1-c162-4497-acff-78de68d36dec,15f4ba58-0bc9-4965-8781-8733f04e1a4f,personal,90000.0,68323.05,3720.3,15.03,29,8,2025-10-30,active
88aca368-972b-4b72-9b46-2ebcd80b73f8,f1c27947-4c54-4a30-acd7-f969bc589730,personal,410000.0,257057.34,16777.07,14.16,29,12,2025-07-02,active
9006d7fa-3108-4cab-b0cd-816ccde2e89c,2ee79559-5ac6-451d-8151-2fadb25f64e2,home,3035000.0,1828855.99,28446.64,8.21,192,107,2017-09-12,active
e97f86d9-b67c-4a64-97ab-35959979f00e,bbbe7817-f0a4-47b9-8cad-0e4eb1e912b2,vehicle,252000.0,223238.78,6303.13,10.98,50,7,2025-11-29,active
6a0b7c64-7f78-4e6f-8743-31784ce850be,c59a74f5-d800-41fc-8ca1-17338344c3b5,home,7665000.0,6936947.14,75978.96,9.46,202,40,2023-03-15,active
18c73ea3-102f-4ae5-81d3-5d496269d5ed,822af66b-14cb-4169-a7bc-95da74e530b4,personal,117000.0,58966.65,5345.63,15.84,26,14,2025-05-03,active
5e1aa18b-bd97-4738-bf2a-ee5eb14d8147,e612ccc8-3072-4c1a-adce-b0f503ab117b,business,2464000.0,409703.46,61042.84,12.75,53,46,2022-09-16,active
ff84ce68-b97f-452c-9078-f581f080b0b8,7699008c-b589-47c5-881a-8b3d575f34b7,home,6929000.0,654514.37,62026.37,8.39,218,207,2009-06-26,active
0e3190f9-771e-4d15-996d-f66b07c108d7,779f551c-3a94-485b-aaa9-b5fee6b5c9a7,home,6484000.0,6069684.35,70842.27,8.57,149,16,2025-03-04,active
28dc5966-d3c6-4b44-ad6a-6f6367c491c6,b19c5393-57f2-4fce-bc3c-c6e08cee7dc9,vehicle,785000.0,756475.52,13635.89,10.08,79,4,2026-02-27,active
b70b3181-6759-4d12-814b-ad50a9794e25,3e41d8f2-aa88-4aae-a2a7-64efc0ecba08,education,1212000.0,20278.62,20414.82,8.06,76,75,2020-04-29,active
079b34c1-c72b-451e-a193-7eea097e9482,c78ad2ce-59a5-47e1-b76d-c618cb826dc4,home,5622000.0,3352049.28,48118.54,8.22,236,141,2014-11-27,active
3966a5e1-d167-483b-9c60-0e3059cb431e,e47ba61b-616c-424a-85eb-014ba2f5e8d8,home,1917000.0,1615728.97,17625.63,8.89,222,68,2020-11-25,active
dda4abd5-2817-40b4-b5f0-ab0e311f3a71,2e70e6fc-f72e-4546-8f69-6778339c5c8b,vehicle,1557000.0,95746.99,48418.74,9.1,37,35,2023-08-12,active
1d33b1aa-2c1c-4c78-89ab-bff32ebffa43,36d02acc-2627-45db-8d08-aff651a666e7,business,2897000.0,1142582.32,78425.65,13.49,48,32,2023-11-10,active
a1e09da3-05d8-4da3-b79a-ceeb9aa480c0,2db1b4a5-2e3d-47d5-899a-f4fb2e38dd78,vehicle,261000.0,66202.03,4423.07,9.55,80,64,2021-03-25,active
408b8771-030d-4d2c-8d78-f6ce479a3980,e3b6940e-5b3d-4f76-a337-7abdc4819095,vehicle,795000.0,662461.46,13877.78,9.94,78,17,2025-02-02,active
7d36c732-3722-4050-a8d3-268aa63ead4d,74de139a-8991-4efa-9faa-c1dde6237342,home,1859000.0,126939.31,18621.59,8.01,165,158,2013-07-05,active
cd00a438-0e27-4bdb-aeb7-54aea3016aa2,b5511d77-17d2-4cdb-9851-eb141c5c4461,vehicle,970000.0,41686.53,21084.05,9.23,57,55,2021-12-20,active
c2e6e320-a1c2-4543-94ee-7c219d110e1d,3584fdda-ad29-4c11-9b89-06f20fa3457f,home,6064000.0,1451392.01,55507.31,8.45,209,180,2011-09-14,active
bbc1d80b-663d-47ac-a7d0-3e654515ff47,5a4f3c43-0a92-4dec-8392-21716005235b,business,1898000.0,1322374.52,39337.08,10.52,63,23,2024-08-06,active
66a03b3e-237a-496e-8a07-4ce4ffac7c69,02785211-972d-4fe4-99a2-f5e85f2e58a7,home,558000.0,147475.81,6651.11,7.72,121,97,2018-07-09,active
375766c8-f3cf-4b1f-837b-0d00a8aaae84,43a6888c-1aed-4b39-a501-68952c3795a1,vehicle,1798000.0,621545.68,31227.55,10.66,81,59,2021-08-22,active
6699b4e7-2874-4d3b-8e67-3815a2d7763c,63671349-d977-4bd3-b885-31f6d68e316d,personal,188000.0,124134.07,5088.43,14.31,49,20,2024-11-04,active
54b63ab3-b2ec-4c39-8bba-2abcc502b0c7,3b85caca-a95e-4cc0-a9f3-f521ac30af51,business,1731000.0,89666.23,45447.13,10.94,47,45,2022-10-16,active
141c61e4-ba01-403c-9d64-c4eaeac2445a,66693ff0-18c4-493e-a051-1c5ffdb4baaa,home,3570000.0,2878975.09,39363.22,8.6,147,43,2022-12-15,active
738d1329-fff8-4f5d-9966-a5ab12746524,1ae0386a-eb5d-4ccc-9ae7-09bf83b0ca1a,personal,459000.0,400727.52,13403.65,14.03,44,7,2025-11-29,active
708fb37f-1bdd-47b4-be5b-6c753ac28168,cef258bb-7457-4a19-80bc-b038d0b6cb76,business,3481000.0,828727.78,107596.41,10.21,38,30,2024-01-09,active
07e7e3b1-c892-4e29-89e3-89949a761050,70c06779-35a2-4f67-9685-d7703659abb7,home,4671000.0,2566119.71,52443.58,7.75,133,74,2020-05-29,active
eb430f5d-9893-4209-a841-5d0fe4716773,58fed9fe-0498-4cdc-9674-6cedbf58f028,personal,202000.0,121162.45,6928.02,15.76,37,17,2025-02-02,active
c8e25f68-8ed1-4283-a1be-2acebe7b57ae,eb8f6242-9a98-42c2-a34d-2359c92bbe88,home,2529000.0,1340543.31,24174.96,9.39,219,146,2014-06-30,active
f53ab295-559c-4baa-b17e-579183f7bb9b,eaffdabe-3820-4d41-9898-7a14c11fa251,home,2614000.0,2105600.28,25362.8,9.34,209,75,2020-04-29,active
8428dd4b-d27a-4646-a2d4-4bf37d0d590a,89dab2c0-97fd-46f3-921a-1de68ce1afb9,home,5792000.0,4789502.04,56598.25,9.2,201,64,2021-03-25,active
57b5ee67-349e-47be-8595-6ff26b793aa1,d63defc9-b56b-42d0-a165-a17f3c88ff6b,home,3130000.0,2299347.49,36458.5,9.07,139,53,2022-02-18,active
b54f28cc-58ac-4f67-95f6-1a88a4e2b0dd,d76cde32-914d-4039-9a4a-903d066daf8a,personal,268000.0,132567.35,6584.4,13.67,55,32,2023-11-10,active
1ad5eea3-d9ee-4f28-991a-8888bf08b3e2,e7cea7e4-641a-4212-9ec3-842697d8e71b,business,4325000.0,388554.02,80051.69,11.97,78,73,2020-06-28,active
5f2c5130-8241-4ad6-b335-8eca1285f9f2,9f169e08-faf6-4401-8817-3d53345541cd,home,2061000.0,148571.82,17047.72,7.78,237,228,2007-10-05,active
efde7f4a-98f4-4256-b746-31bb99d0b302,1fa8f4e2-68b0-4d54-a229-492fc3faaddd,home,2554000.0,1204446.77,26651.99,9.4,178,122,2016-06-19,active
3879a811-a324-4e60-bc98-34a2cf701b45,63772152-6ad3-4ffc-956d-f1818b6a60a0,home,1121000.0,1065673.06,10942.81,8.62,186,18,2025-01-03,active
d11e33de-41a8-458d-8cd3-0c9f249aba57,6dd3be3b-a806-484d-b81b-e7df63a61423,vehicle,1758000.0,654413.37,35930.71,10.9,65,45,2022-10-16,active
08511051-0dca-4114-b0cb-d1e696db32a6,da9f00a0-2fdb-4371-bbc4-72e69a84cca2,vehicle,1623000.0,180934.39,36975.91,8.68,53,48,2022-07-18,active
3400eb45-9021-41ed-b4e3-cdc511d6ae29,fc1b0627-faeb-466f-9206-2700112f62d9,vehicle,1078000.0,307808.75,19324.7,8.8,72,55,2021-12-20,active
5131364d-a246-49f4-a9de-1444a5eb02e2,68227c62-df24-465b-8cc7-c03e5202eeb3,home,2755000.0,1543763.42,27082.25,8.02,171,99,2018-05-10,active
1f5ce7ab-d221-4e0a-81d0-19880de01a26,49c08fb3-8003-40d5-898f-eb46f6fe5c1e,vehicle,347000.0,76732.84,9991.47,11.0,42,34,2023-09-11,active
1bdacfac-6ad2-415a-99c7-cbe2e7c6ec82,7b61c12f-06d9-4c49-9ef9-6be2f4674abc,home,6187000.0,4322533.49,60293.22,8.23,178,79,2019-12-31,active
d5a4f1ac-f66e-440f-bf9c-7cbeaa7dd5c7,188243d0-87cd-4b82-8732-38338e31d512,home,6256000.0,5575099.05,58440.05,9.34,231,56,2021-11-20,active
071c92d0-12be-4055-a08a-7b56370e1c87,3e0fc619-2233-4f4d-b0a9-da2dc93eba92,education,1645000.0,638199.39,23158.59,9.03,102,71,2020-08-27,active
4a82c398-2dfa-4cb2-ac74-6ebe54e2060a,63352a04-fd54-4832-8c72-15416fa88db5,vehicle,1578000.0,391241.9,26033.4,8.96,81,65,2021-02-23,active
6af5598a-7ce8-4de5-bb24-218d9a5f690d,bcba39c1-721b-41c2-a45a-d81b36cf1abd,education,1371000.0,288160.13,23363.26,9.12,78,65,2021-02-23,active
d67cb288-e74e-473b-855b-0e13a99b9805,17edab85-fce1-4b63-b661-b21d451e22bb,personal,75000.0,63575.64,2074.59,13.8,47,9,2025-09-30,active
efac245f-a695-410b-a9e9-0b9a554926d8,26f77f43-e55f-4045-abce-3105dc6a3710,personal,203000.0,162942.84,9987.38,12.67,23,5,2026-01-28,active
40288ff2-5a5a-4cc6-b8db-1f4d2f4c2299,d7f263b4-3522-40f3-92ed-11294ad57e01,home,6132000.0,6023409.92,57900.94,9.04,213,9,2025-09-30,active
e04145b3-4287-4a40-b4b7-930622e97ce7,7a1d037d-b332-4490-9cd4-b1e4c195ab66,business,984000.0,203893.44,26609.75,11.62,46,38,2023-05-14,active
01803864-70d6-4e23-9164-8a56578b8613,2915128d-e2fe-4559-8f57-393a03c8befa,education,215000.0,97055.27,3437.62,9.33,86,54,2022-01-19,active
f853e54c-439c-4f5a-9d53-fd9ad1c0c01b,68dfef76-93dd-48ef-a322-2f0aa25b39a3,vehicle,467000.0,132825.27,9420.03,9.4,63,48,2022-07-18,active
68207c6b-db32-4e19-b81e-75cd28002e1b,d0e96bac-b5cb-45d8-bf94-ddc91979aacb,vehicle,1189000.0,174476.51,29982.46,10.57,49,43,2022-12-15,active
4c681e5b-e8f8-4323-aacb-2a31a7cb4187,c7c79bc8-d464-45f3-b357-648d9cb15092,education,973000.0,242455.22,15200.6,8.61,86,69,2020-10-26,active
67310aee-8d6c-4025-afbe-fdcfe10b6240,8365c7d7-2e15-4b2e-9503-4803ae926453,home,1313000.0,1297744.49,11219.45,7.5,211,5,2026-01-28,active
7a9f806a-a19e-43f5-aec3-e8e9b2590782,9404b5a3-e16c-459e-a82d-3fd31a171bf2,home,7948000.0,1827133.27,73769.3,7.52,180,153,2013-12-02,active
0a9612ef-a256-48fe-974f-e0bfdb1a9081,f01083af-1494-4faa-b2f0-c9f0995c3319,vehicle,238000.0,36009.02,7392.5,10.53,38,33,2023-10-11,active
4974bcc0-a344-4776-891f-a78b8f9702b0,32f2d8a5-2b39-410c-9e7a-1d0563aa0c96,personal,77000.0,7647.92,1966.3,13.56,52,48,2022-07-18,active
e68b5e32-a920-4383-b80d-d26d3b55757e,140471bb-9070-469f-a50a-1b9b74c8df7a,personal,371000.0,56795.45,8473.71,13.17,60,53,2022-02-18,active
407e05c9-3f65-4989-a9c2-a8158724e167,93ce6000-79c5-4342-96d6-365ce445b5b0,vehicle,605000.0,549716.38,18569.22,9.75,38,4,2026-02-27,active
b4f7d229-dc65-4448-b939-085f1fe79c2b,dfc049cb-26e1-451b-8124-bdb993913dc1,personal,450000.0,120470.77,12729.22,12.17,44,34,2023-09-11,active
eb63bf1e-7199-4ac9-addc-f3e6dd9b5861,1a30726c-f15b-469c-b9c4-53d718ba7123,personal,120000.0,59130.92,2958.97,14.46,56,33,2023-10-11,active
50626d81-80ad-444e-84a7-ee5ea2f5e652,5b4dcd01-841a-4bec-9c9b-94d9e9567831,vehicle,1173000.0,978060.97,24786.66,10.83,62,13,2025-06-02,active
589eb0fb-7f39-4761-9a45-5c383075455c,20d65ced-4a1d-4fde-a309-ae5fe9d1d135,personal,206000.0,125930.39,6333.28,14.99,42,19,2024-12-04,active
a5640844-f619-4d0b-8313-f5ea590d6fa3,50c81005-9048-4ce7-a2d0-ede0f584d1df,vehicle,911000.0,508687.46,17899.56,8.83,64,32,2023-11-10,active
750985a2-6d42-42a3-b030-8efac2a0ce0f,f088e9ae-1473-4b41-b2dc-253183cbe32e,personal,355000.0,155225.07,23287.69,14.87,17,10,2025-08-31,active
9709d75d-df0b-47db-bd47-a633ea7c49ee,6771d249-7f09-4b69-941c-0fce95bf7532,home,1272000.0,659651.98,11705.76,8.04,195,124,2016-04-20,active
fe5b4b25-2b83-499d-959e-581e5e410847,15197a22-c0aa-4db9-ac3f-df87e6452536,business,217000.0,94552.06,6765.93,10.78,38,23,2024-08-06,active
f2e4fbc4-9e27-441f-8043-21a8bf676b45,1d54d663-f663-4965-8f3c-c23d6247c2a3,vehicle,1559000.0,1088701.98,46224.71,8.96,39,13,2025-06-02,active
b6e265a7-c11a-4156-a140-5de752650b35,1ab5d953-a44a-40ba-9627-21c761faa761,personal,496000.0,392013.81,21594.38,11.29,26,6,2025-12-29,active
73115b46-9af5-44d3-84ca-b12d21762fef,344ca0d7-caab-4b97-bb3b-563c44844b73,vehicle,900000.0,512422.94,21120.82,9.36,52,25,2024-06-07,active
e024f60d-1a1a-493e-a73e-6c6f9c1840f7,e0a0f3b9-1457-4ef8-8f50-dd60937d1367,education,523000.0,134517.58,10912.55,9.22,60,47,2022-08-17,active
4a004528-c00d-47f6-8e78-c7ebb5ec87c3,4275cd93-d1c1-4813-a376-ec037305d68c,business,4996000.0,1109039.56,107498.08,13.01,65,54,2022-01-19,active
49538a7a-8bea-43fe-b211-8b2e82572498,91c847d9-1d71-4493-ac57-318829f45d66,personal,392000.0,264824.08,9120.28,12.91,58,23,2024-08-06,active
ef8f8243-1b77-4882-b40e-df744780d02c,dbd3f96b-d971-46f2-87ce-b77bd1b774e0,home,4362000.0,2657771.7,50337.59,8.79,138,71,2020-08-27,active
47b6d499-a930-4593-926e-701e2e33ea8e,14ca316c-9b16-4c01-b2ee-50b6f0be82f3,personal,385000.0,146842.17,13019.97,11.61,35,23,2024-08-06,active
88f30af3-a7d4-4536-bec7-09c8f53386f5,b04e4022-58cc-47eb-b8d2-de1aa326cb93,vehicle,560000.0,63100.87,9319.83,10.08,84,77,2020-02-29,active
e946c44c-7141-48c9-88b4-693397debe4e,e269034d-42fc-4a79-bdd5-47feb32e55ee,education,218000.0,5674.33,2868.13,8.72,111,109,2017-07-14,active
54ba65f9-bb64-4ae3-aedc-cece8835d0d8,f8246122-b255-4d77-9630-f6efa4dbed5a,vehicle,919000.0,737941.68,19040.35,10.0,62,15,2025-04-03,active
cf0deda6-4bde-4fdb-8a0f-4a5a1be071f0,a47115be-b2f4-469e-91f7-99b38b6f94e4,home,4194000.0,2773527.13,44329.32,7.93,149,68,2020-11-25,active
4f0728dc-5a78-4739-8af2-1e5992b17065,f5e2ceea-3a09-4af8-bc03-0a85c19ce294,home,4496000.0,3809448.27,47302.89,8.89,165,42,2023-01-14,active
eb186c25-6e98-4086-a52c-5c75a6766f07,c0dbd11d-6048-4955-8444-047d27d073e0,vehicle,1587000.0,1146521.09,38680.91,9.66,50,16,2025-03-04,active
60f47302-89f0-433e-98a1-46d9d1626960,2626e576-7433-44ed-85ba-e61db534c797,personal,130000.0,103119.69,4816.05,14.75,33,8,2025-10-30,active
31679ce9-b68a-4069-93cc-c8b0ea192a1e,6ab5d9a9-6582-499b-8592-2554abaacb2f,home,2248000.0,2116982.83,25017.34,8.93,149,15,2025-04-03,active
ed3ec910-0eaf-4a5e-bbbd-5effbbd3ca16,c34460cb-04dc-4130-bb0f-d248d15eab59,home,5697000.0,4342485.85,57554.11,7.79,159,55,2021-12-20,active
8fd2f896-e40c-4a61-94d9-19972e02e095,84679266-5107-4c97-9964-eb38089c3a68,home,7221000.0,7110108.65,81510.56,8.99,146,4,2026-02-27,active
442db91a-4099-482b-ba7c-536247aff374,e3cd7ebf-2b68-4c4b-abbd-254347e212e0,home,1933000.0,813734.14,17604.82,9.02,233,176,2012-01-12,active
497dd580-6fe8-4d09-9812-98275f062550,551425e6-fda9-49c8-80d9-82ff0c9d2f83,home,5201000.0,4645532.82,47700.63,9.12,233,55,2021-12-20,active
41861ec9-d6c8-4a1d-8e0d-06e97beda6ba,2d226368-024d-45b4-bb65-4ce3f52d36dd,personal,215000.0,193408.18,5629.1,14.83,52,7,2025-11-29,active
cce71e67-2015-4afa-951e-b204724e7b69,b48425ce-1fbd-4929-bbb4-b39fdebdf035,home,5343000.0,5297961.95,47126.55,8.59,234,5,2026-01-28,active
f66ade82-7ff2-4d40-8e23-7956c2d2cbd2,91515c5b-4238-44a9-b23e-41b18adefcc4,home,2143000.0,778430.96,25254.79,8.68,132,97,2018-07-09,active
f9723c83-d069-4cab-acf9-c8b2349aceaa,acc978bd-fc91-4e9b-b27d-ab1114937830,vehicle,1437000.0,558573.93,39688.99,9.69,43,28,2024-03-09,active
c0904b10-5732-4026-9726-3e3588a5949c,bc88b9e6-2236-4ee8-aaa2-efd5691107a9,personal,224000.0,18585.92,18825.52,15.47,13,12,2025-07-02,active
c37f8488-0147-47ae-a2a1-f4d0db30f6fe,f46adb16-ba85-41b6-8704-9e88f1da374e,business,1620000.0,973347.49,28788.17,11.43,81,40,2023-03-15,active
179acf8a-5002-4a5c-9144-7bedaf272ce1,fd384502-c77a-4737-b520-4b206bc14726,vehicle,1444000.0,236420.56,40493.09,9.42,42,36,2023-07-13,active
3f433b37-be5e-4754-9e74-40234666530a,57bedead-d8bc-4dca-9d9a-a9cb9cd73c1f,vehicle,1034000.0,590902.21,17501.06,8.89,78,39,2023-04-14,active
